ShareCode,TradeDateTime,LastPrice,Volume,Value,Flag
KBANK,2025-10-20 15:16:54.000,172.5,1400,241500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,2000,345000.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,1300,224250.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,2100,362250.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,1600,276000.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,2900,500250.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,2700,465750.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,3500,603750.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,2600,448500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,19900,3432750.0,Buy
KBANK,2025-10-20 15:16:54.000,172.5,3400,586500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,4200,724500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,3100,534750.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,30800,5313000.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,8400,1449000.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,8700,1500750.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,15000,2587500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,30000,5175000.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,27400,4726500.0,Sell
KBANK,2025-10-20 15:16:54.000,172.5,36600,6313500.0,Sell
KBANK,2025-10-20 15:17:36.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 15:17:48.000,172.5,3,517.5,Odd
KBANK,2025-10-20 15:17:49.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:18:21.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:18:44.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 15:19:48.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:21:11.000,172.0,1600,275200.0,Sell
KBANK,2025-10-20 15:21:12.000,172.0,10100,1737200.0,Sell
KBANK,2025-10-20 15:21:18.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:21:26.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:21:27.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 15:22:22.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:23:11.000,172.5,1,172.5,Odd
KBANK,2025-10-20 15:24:28.000,172.0,2300,395600.0,Sell
KBANK,2025-10-20 15:24:28.000,172.0,1400,240800.0,Sell
KBANK,2025-10-20 15:24:53.000,172.0,1600,275200.0,Sell
KBANK,2025-10-20 15:25:01.000,172.0,20,3440.0,Odd
KBANK,2025-10-20 15:25:28.000,172.0,1,172.0,Odd
KBANK,2025-10-20 15:25:28.000,172.5,1,172.5,Odd
KBANK,2025-10-20 15:26:16.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 15:26:19.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:27:08.000,172.5,3,517.5,Odd
KBANK,2025-10-20 15:27:58.000,172.5,11,1897.5,Odd
KBANK,2025-10-20 15:27:58.000,172.5,2,345.0,Odd
KBANK,2025-10-20 15:27:58.000,172.5,21,3622.5,Odd
KBANK,2025-10-20 15:27:58.000,172.5,7,1207.5,Odd
KBANK,2025-10-20 15:28:21.000,172.5,2,345.0,Odd
KBANK,2025-10-20 15:29:48.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 15:31:24.000,172.0,2,344.0,Odd
KBANK,2025-10-20 15:32:43.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:33:28.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:33:30.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:34:38.000,172.0,9,1548.0,Odd
KBANK,2025-10-20 15:35:17.000,172.0,8,1376.0,Odd
KBANK,2025-10-20 15:35:17.000,172.0,1,172.0,Odd
KBANK,2025-10-20 15:35:17.000,172.0,50,8600.0,Odd
KBANK,2025-10-20 15:35:21.000,172.0,2,344.0,Odd
KBANK,2025-10-20 15:35:57.000,172.5,5,862.5,Odd
KBANK,2025-10-20 15:35:57.000,172.5,37,6382.5,Odd
KBANK,2025-10-20 15:35:57.000,172.5,2,345.0,Odd
KBANK,2025-10-20 15:35:57.000,172.5,4,690.0,Odd
KBANK,2025-10-20 15:37:13.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 15:37:23.000,172.0,4000,688000.0,Sell
KBANK,2025-10-20 15:37:23.000,172.0,3100,533200.0,Sell
KBANK,2025-10-20 15:37:24.000,172.0,2100,361200.0,Sell
KBANK,2025-10-20 15:37:29.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:38:31.000,172.5,42600,7348500.0,Buy
KBANK,2025-10-20 15:38:31.000,172.5,7400,1276500.0,Buy
KBANK,2025-10-20 15:38:32.000,172.5,3200,552000.0,Buy
KBANK,2025-10-20 15:39:04.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 15:39:06.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 15:40:02.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 15:40:02.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 15:41:21.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 15:42:03.000,172.0,9500,1634000.0,Sell
KBANK,2025-10-20 15:42:04.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 15:43:06.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:44:47.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 15:45:25.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:45:29.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:45:52.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:46:50.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 15:46:55.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 15:46:57.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:46:58.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:47:03.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:47:45.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:47:53.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:48:04.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:48:20.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 15:48:20.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:48:21.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 15:48:51.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:48:58.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:49:11.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 15:49:51.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:50:45.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 15:50:48.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:51:40.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:52:32.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 15:52:33.000,172.5,2000,345000.0,Buy
KBANK,2025-10-20 15:52:34.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:52:44.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:52:56.000,172.0,1900,326800.0,Sell
KBANK,2025-10-20 15:53:31.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:54:02.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 15:54:11.000,172.0,3000,516000.0,Sell
KBANK,2025-10-20 15:54:31.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:55:02.000,172.0,900,154800.0,Sell
KBANK,2025-10-20 15:55:32.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 15:55:33.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 15:55:33.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:56:01.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 15:56:03.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 15:56:40.000,172.5,600,103500.0,Buy
KBANK,2025-10-20 15:56:40.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 15:57:02.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:57:04.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:57:24.000,172.0,9000,1548000.0,Sell
KBANK,2025-10-20 15:57:36.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 15:57:37.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 15:57:42.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 15:58:06.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:58:23.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:59:03.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 15:59:07.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:59:08.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 15:59:21.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 15:59:47.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 15:59:49.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 15:59:54.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:00:43.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:01:00.000,172.5,2,345.0,Odd
KBANK,2025-10-20 16:01:31.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:01:43.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:01:43.000,172.5,1700,293250.0,Buy
KBANK,2025-10-20 16:01:49.000,172.5,1700,293250.0,Buy
KBANK,2025-10-20 16:01:56.000,172.0,700,120400.0,Sell
KBANK,2025-10-20 16:01:57.000,172.0,2000,344000.0,Sell
KBANK,2025-10-20 16:01:57.000,172.0,9500,1634000.0,Sell
KBANK,2025-10-20 16:01:59.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 16:02:07.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:02:07.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:02:20.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:02:32.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 16:02:41.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:03:03.000,172.0,2000,344000.0,Sell
KBANK,2025-10-20 16:03:11.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:03:23.000,172.0,1400,240800.0,Sell
KBANK,2025-10-20 16:03:23.000,172.0,2300,395600.0,Sell
KBANK,2025-10-20 16:03:35.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:03:35.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:04:07.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:04:07.000,172.5,1500,258750.0,Buy
KBANK,2025-10-20 16:05:01.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:05:20.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:05:31.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:05:32.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:05:50.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:05:51.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:06:03.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:06:03.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:06:03.000,172.5,13700,2363250.0,Buy
KBANK,2025-10-20 16:06:03.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:06:03.000,172.5,1300,224250.0,Buy
KBANK,2025-10-20 16:06:16.000,172.5,14000,2415000.0,Buy
KBANK,2025-10-20 16:06:16.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:06:16.000,172.5,4200,724500.0,Buy
KBANK,2025-10-20 16:06:33.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:06:33.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:06:38.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 16:06:46.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:06:49.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:06:52.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:07:32.000,172.5,1600,276000.0,Buy
KBANK,2025-10-20 16:07:39.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:07:39.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:07:39.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:08:00.000,172.0,5000,860000.0,Sell
KBANK,2025-10-20 16:08:11.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:08:18.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:08:25.000,172.0,5000,860000.0,Sell
KBANK,2025-10-20 16:09:09.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:09:09.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:09:12.000,172.0,2400,412800.0,Sell
KBANK,2025-10-20 16:09:25.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:09:25.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:09:59.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:09:59.000,172.0,1100,189200.0,Sell
KBANK,2025-10-20 16:09:59.000,172.0,8500,1462000.0,Sell
KBANK,2025-10-20 16:10:03.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:10:03.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:10:10.000,172.0,500,86000.0,Sell
KBANK,2025-10-20 16:10:45.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:11:04.000,172.5,1000,172500.0,Buy
KBANK,2025-10-20 16:11:04.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:11:25.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:11:25.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:11:54.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:11:56.000,172.5,1,172.5,Odd
KBANK,2025-10-20 16:12:16.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:12:28.000,172.5,1300,224250.0,Buy
KBANK,2025-10-20 16:12:28.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:12:38.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:12:43.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:12:43.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:13:26.000,172.0,5,860.0,Odd
KBANK,2025-10-20 16:13:50.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:13:50.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:13:50.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:13:55.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:14:04.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:14:06.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:14:06.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:14:07.000,172.0,35,6020.0,Odd
KBANK,2025-10-20 16:14:12.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:14:14.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:14:15.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:14:17.000,172.5,1,172.5,Odd
KBANK,2025-10-20 16:14:17.000,172.5,9,1552.5,Odd
KBANK,2025-10-20 16:14:23.000,172.0,5000,860000.0,Sell
KBANK,2025-10-20 16:14:24.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 16:14:25.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:14:38.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,4200,724500.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,2400,414000.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,4000,690000.0,Buy
KBANK,2025-10-20 16:15:28.000,172.5,6700,1155750.0,Buy
KBANK,2025-10-20 16:15:47.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:16:08.000,172.5,1000,172500.0,Buy
KBANK,2025-10-20 16:16:11.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:16:20.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:17:22.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:17:24.000,172.0,5800,997600.0,Sell
KBANK,2025-10-20 16:17:25.000,172.5,1600,276000.0,Buy
KBANK,2025-10-20 16:17:25.000,172.0,1700,292400.0,Sell
KBANK,2025-10-20 16:17:29.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:17:36.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:17:41.000,172.5,600,103500.0,Buy
KBANK,2025-10-20 16:17:46.000,172.0,4000,688000.0,Sell
KBANK,2025-10-20 16:18:40.000,172.5,800,138000.0,Buy
KBANK,2025-10-20 16:18:54.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:18:55.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:19:06.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:19:07.000,172.0,3,516.0,Odd
KBANK,2025-10-20 16:19:09.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:19:33.000,172.5,2,345.0,Odd
KBANK,2025-10-20 16:19:33.000,172.5,4,690.0,Odd
KBANK,2025-10-20 16:19:40.000,172.0,1,172.0,Odd
KBANK,2025-10-20 16:19:53.000,172.5,1200,207000.0,Buy
KBANK,2025-10-20 16:19:54.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:20:15.000,172.0,1200,206400.0,Sell
KBANK,2025-10-20 16:20:27.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:20:34.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:21:03.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 16:21:33.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:21:40.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:21:47.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:21:54.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:21:54.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:21:56.000,172.5,600,103500.0,Buy
KBANK,2025-10-20 16:21:57.000,172.5,1200,207000.0,Buy
KBANK,2025-10-20 16:22:21.000,172.0,6000,1032000.0,Sell
KBANK,2025-10-20 16:22:25.000,172.0,600,103200.0,Sell
KBANK,2025-10-20 16:22:29.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:22:35.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:23:01.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:23:19.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:23:43.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:24:03.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:24:10.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:24:15.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:24:42.000,172.5,1400,241500.0,Buy
KBANK,2025-10-20 16:24:51.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:24:53.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:24:54.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:24:54.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:25:00.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:25:05.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:25:05.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:25:05.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:25:05.000,172.0,900,154800.0,Sell
KBANK,2025-10-20 16:25:05.000,172.5,1200,207000.0,Buy
KBANK,2025-10-20 16:25:05.000,172.0,2100,361200.0,Sell
KBANK,2025-10-20 16:25:14.000,172.0,7000,1204000.0,Sell
KBANK,2025-10-20 16:25:17.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:25:18.000,172.0,900,154800.0,Sell
KBANK,2025-10-20 16:25:30.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:25:30.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:25:30.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:25:33.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:25:48.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:25:50.000,172.5,1200,207000.0,Buy
KBANK,2025-10-20 16:25:52.000,172.0,4300,739600.0,Sell
KBANK,2025-10-20 16:25:52.000,172.0,5100,877200.0,Sell
KBANK,2025-10-20 16:26:07.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:26:07.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:26:07.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:26:09.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:26:21.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:26:54.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:27:00.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:27:00.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:27:03.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:27:13.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:27:13.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:27:13.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:27:27.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:27:27.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:27:27.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:27:27.000,172.5,800,138000.0,Buy
KBANK,2025-10-20 16:27:39.000,172.0,300,51600.0,Sell
KBANK,2025-10-20 16:27:50.000,172.5,800,138000.0,Buy
KBANK,2025-10-20 16:27:54.000,172.0,700,120400.0,Sell
KBANK,2025-10-20 16:27:55.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:27:58.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:27:58.000,172.0,1100,189200.0,Sell
KBANK,2025-10-20 16:28:11.000,172.0,1100,189200.0,Sell
KBANK,2025-10-20 16:28:11.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:28:16.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:28:20.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:28:26.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:28:26.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:28:28.000,172.0,1100,189200.0,Sell
KBANK,2025-10-20 16:28:28.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:28:31.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:28:35.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:28:35.000,172.5,1000,172500.0,Buy
KBANK,2025-10-20 16:28:40.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:28:46.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:28:47.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:28:47.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:28:47.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:28:47.000,172.5,800,138000.0,Buy
KBANK,2025-10-20 16:28:49.000,172.5,1,172.5,Odd
KBANK,2025-10-20 16:28:55.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:28:55.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:28:55.000,172.5,600,103500.0,Buy
KBANK,2025-10-20 16:28:56.000,172.0,1200,206400.0,Sell
KBANK,2025-10-20 16:28:56.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:28:56.000,172.0,900,154800.0,Sell
KBANK,2025-10-20 16:28:56.000,172.0,1000,172000.0,Sell
KBANK,2025-10-20 16:28:57.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 16:29:00.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:00.000,172.5,900,155250.0,Buy
KBANK,2025-10-20 16:29:00.000,172.0,200,34400.0,Sell
KBANK,2025-10-20 16:29:00.000,172.5,600,103500.0,Buy
KBANK,2025-10-20 16:29:01.000,172.0,1,172.0,Odd
KBANK,2025-10-20 16:29:01.000,172.0,25,4300.0,Odd
KBANK,2025-10-20 16:29:01.000,172.0,7,1204.0,Odd
KBANK,2025-10-20 16:29:06.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:08.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:15.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:16.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:17.000,172.0,400,68800.0,Sell
KBANK,2025-10-20 16:29:18.000,172.5,1000,172500.0,Buy
KBANK,2025-10-20 16:29:20.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:22.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:25.000,172.0,100,17200.0,Sell
KBANK,2025-10-20 16:29:27.000,172.0,22,3784.0,Odd
KBANK,2025-10-20 16:29:27.000,172.0,1,172.0,Odd
KBANK,2025-10-20 16:29:27.000,172.0,5,860.0,Odd
KBANK,2025-10-20 16:29:27.000,172.0,20,3440.0,Odd
KBANK,2025-10-20 16:29:27.000,172.0,28,4816.0,Odd
KBANK,2025-10-20 16:29:28.000,172.5,800,138000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,100,17250.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,300,51750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,200,34500.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,2500,431250.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,500,86250.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,400,69000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,700,120750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,2800,483000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,1000,172500.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,1600,276000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,1200,207000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,3500,603750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,1300,224250.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,14000,2415000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,2000,345000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,4000,690000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,1500,258750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,26700,4605750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,6300,1086750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,6400,1104000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,3600,621000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,9100,1569750.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,7200,1242000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,5000,862500.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,37200,6417000.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,5300,914250.0,Buy
KBANK,2025-10-20 16:29:28.000,172.5,10200,1759500.0,Buy
